date,ind_id,logva,va_level,va_growth
2008-07-01,MIN3,5.4199470764764355,225.86716849929758,-12.227049284378566
2008-08-01,MIN3,5.270651861634257,194.54273606733926,-14.929521484217823
2008-09-01,MIN3,5.142221221145617,171.09538724852152,-12.843064048864061
2008-10-01,MIN3,5.098705517252237,163.80972113594095,-4.351570389337933
2008-11-01,MIN3,5.077123328719776,160.3122264036568,-2.158218853246119
2008-12-01,MIN3,5.061953303002404,157.89863918273753,-1.5170025717371693
2009-01-01,MIN3,4.655773128934398,105.19051439963019,-40.61801740680062
2009-02-01,MIN3,4.65677115611559,105.29554979757717,0.09980271811915742
2009-03-01,MIN3,4.997616387669302,148.05982094439128,34.0845231553712
2009-04-01,MIN3,5.247620442565008,190.11334417105445,25.000405489570632
2009-05-01,MIN3,5.32284544327139,204.96627292199443,7.522500070638216
2009-06-01,MIN3,5.229173965337688,186.63856989971825,-9.3671477933702
2009-07-01,MIN3,5.196523939516207,180.6432224864505,-3.2650025821481243
2009-08-01,MIN3,5.188865713245593,179.26509953846758,-0.7658226270613966
2009-09-01,MIN3,5.200995486265499,181.45278575181902,1.2129773019905699
2009-10-01,MIN3,5.044866433677178,155.22356517289165,-15.612905258832122
2009-11-01,MIN3,4.940101995017873,139.78450615614344,-10.476443865930474
2009-12-01,MIN3,4.8704708857974675,130.38229761585862,-6.9631109220405385
2010-01-01,MIN3,4.6084329965402455,100.32681393125061,-26.203788925722193
2010-02-01,MIN3,4.579315757207037,97.44769350794635,-2.9117239333208644
2010-03-01,MIN3,4.837155466886202,126.11011664151572,25.783970967916492
2010-04-01,MIN3,4.972386665104696,144.3710418445186,13.523119821849416
2010-05-01,MIN3,4.967114848895684,143.61194690857045,-0.5271816209011959
2010-06-01,MIN3,5.0612018818328695,157.78003536890375,9.408703293718546
2010-07-01,MIN3,4.865190521911356,129.69564612046682,-19.60113599215134
2010-08-01,MIN3,4.815095920705659,123.35864439091776,-5.009460120569731
2010-09-01,MIN3,4.668257622319537,106.51199653422623,-14.683829838612183
2010-10-01,MIN3,4.716723715123238,111.80135887042846,4.846609280370107
2010-11-01,MIN3,4.616859161215228,101.17575582593564,-9.98645539080103
